timeframe,setup,rr,feature,bucket,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,PFR,1.0,rolling_low_20,top50,203,105,98,51.724137931034484,"51,7%"
1h,PFR,1.0,dist_to_high_n_pct,low50,203,105,98,51.724137931034484,"51,7%"
1h,PFR,1.0,ret_5_pct,top30,122,63,59,51.63934426229508,"51,6%"
1h,PFR,1.0,pos_in_range_n,low30,122,63,59,51.63934426229508,"51,6%"
1h,DL,1.0,sma8,low50,93,48,45,51.61290322580645,"51,6%"
1h,DL,1.0,ret_3_pct,top50,93,48,45,51.61290322580645,"51,6%"
1h,DL,1.0,dist_to_low_n_pct,top50,93,48,45,51.61290322580645,"51,6%"
1h,PFR,1.5,ret_5_pct,quartile_1,97,50,47,51.546391752577314,"51,5%"
1h,PFR,1.0,sma8,quartile_1,101,52,49,51.48514851485149,"51,5%"
1h,PFR,1.0,atr,quartile_1,101,52,49,51.48514851485149,"51,5%"
1h,PFR,1.0,atr,quartile_3,101,52,49,51.48514851485149,"51,5%"
1h,PFR,1.0,ret_5_pct,quartile_3,101,52,49,51.48514851485149,"51,5%"
1h,DL,2.0,pos_in_range_n,top20,35,18,17,51.42857142857142,"51,4%"
1h,DL,1.0,clv,top60,111,57,54,51.35135135135135,"51,4%"
1h,DL,1.0,ret_5_pct,top60,111,57,54,51.35135135135135,"51,4%"
1h,DL,1.0,slope_strength,top40,74,38,36,51.35135135135135,"51,4%"
1h,DL,1.0,atr_pct,top40,74,38,36,51.35135135135135,"51,4%"
1h,DL,1.0,slope_strength,low20,37,19,18,51.35135135135135,"51,4%"
1h,DL,1.0,range,top20,37,19,18,51.35135135135135,"51,4%"
1h,PFR,1.5,slope_strength,top10,39,20,19,51.28205128205128,"51,3%"
1h,PFR,1.5,range,top10,39,20,19,51.28205128205128,"51,3%"
1h,PFR,1.5,body_pct,top10,39,20,19,51.28205128205128,"51,3%"
1h,PFR,1.5,upper_wick,top10,39,20,19,51.28205128205128,"51,3%"
1h,PFR,1.5,ret_1_pct,top10,39,20,19,51.28205128205128,"51,3%"
1h,PFR,1.5,rsi,low10,39,20,19,51.28205128205128,"51,3%"
1h,PFR,1.0,slope_strength,top40,162,83,79,51.23456790123457,"51,2%"
1h,PFR,1.0,rolling_low_20,top40,162,83,79,51.23456790123457,"51,2%"
1h,PFR,1.0,sma80,top50,203,104,99,51.231527093596064,"51,2%"
1h,PFR,1.0,atr_pct,top50,203,104,99,51.231527093596064,"51,2%"
1h,PFR,1.0,pullback_from_new_high_pct,top50,203,104,99,51.231527093596064,"51,2%"
1h,PFR,1.0,context_pullback_pct,top50,203,104,99,51.231527093596064,"51,2%"
1h,PFR,1.0,dist_to_high_n_pct,top10,41,21,20,51.21951219512195,"51,2%"
1h,PFR,1.0,upper_wick,low10,43,22,21,51.162790697674424,"51,2%"
1h,DL,1.5,lower_wick,quartile_3,45,23,22,51.11111111111111,"51,1%"
1h,DL,1.5,lower_wick,top25,45,23,22,51.11111111111111,"51,1%"
1h,DL,1.5,vol_z,quartile_2,45,23,22,51.11111111111111,"51,1%"
1h,DL,1.0,atr,quartile_0,47,24,23,51.06382978723404,"51,1%"
1h,DL,1.0,atr,low25,47,24,23,51.06382978723404,"51,1%"
1h,DL,1.0,body_pct,top25,47,24,23,51.06382978723404,"51,1%"
1h,DL,1.0,ret_1_pct,quartile_0,47,24,23,51.06382978723404,"51,1%"
1h,DL,1.0,ret_1_pct,low25,47,24,23,51.06382978723404,"51,1%"
1h,PFR,1.0,range_pct,top60,243,124,119,51.028806584362144,"51,0%"
1h,PFR,1.5,rsi,top25,98,50,48,51.02040816326531,"51,0%"
1h,PFR,1.5,pos_in_range_n,top25,98,50,48,51.02040816326531,"51,0%"
1h,PFR,1.0,dist_to_low_n_pct,quartile_0,102,52,50,50.98039215686274,"51,0%"
1h,PFR,1.0,dist_to_low_n_pct,low25,102,52,50,50.98039215686274,"51,0%"
1h,PFR,1.5,range_pct,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.5,body_pct,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.5,clv,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.5,ret_1_pct,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.5,rsi,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.5,pos_in_range_n,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.5,vol_z,top15,59,30,29,50.847457627118644,"50,8%"
1h,PFR,1.0,ma_gap_pct,top30,122,62,60,50.81967213114754,"50,8%"
1h,PFR,1.0,upper_wick_pct,top30,122,62,60,50.81967213114754,"50,8%"
1h,PFR,1.0,lower_wick_pct,top30,122,62,60,50.81967213114754,"50,8%"
1h,PFR,1.0,dist_to_low_n_pct,low30,122,62,60,50.81967213114754,"50,8%"
1h,PFR,1.0,upper_wick_pct,low15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,ret_3_pct,low15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,ret_5_pct,top15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,dist_to_high_n_pct,low15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,dist_to_low_n_pct,low15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,pullback_from_new_high_pct,low15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,context_pullback_pct,low15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.5,bars_since_new_high,top15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.5,context_bars_since_extreme,top15,61,31,30,50.81967213114754,"50,8%"
1h,PFR,1.0,upper_wick,top50,203,103,100,50.73891625615764,"50,7%"
1h,PFR,1.0,bars_since_new_high,low10,79,40,39,50.63291139240506,"50,6%"
1h,PFR,1.0,bars_since_new_high,low15,79,40,39,50.63291139240506,"50,6%"
1h,PFR,1.0,context_bars_since_extreme,low10,79,40,39,50.63291139240506,"50,6%"
1h,PFR,1.0,context_bars_since_extreme,low15,79,40,39,50.63291139240506,"50,6%"
1h,PFR,1.0,atr,top60,243,123,120,50.617283950617285,"50,6%"
1h,PFR,1.0,lower_wick_pct,top60,243,123,120,50.617283950617285,"50,6%"
1h,PFR,1.0,upper_wick,top40,162,82,80,50.617283950617285,"50,6%"
1h,PFR,1.0,clv,top40,162,82,80,50.617283950617285,"50,6%"
1h,PFR,1.0,pullback_from_new_high_pct,top40,162,82,80,50.617283950617285,"50,6%"
1h,PFR,1.0,context_pullback_pct,top40,162,82,80,50.617283950617285,"50,6%"
1h,PFR,1.0,atr,top20,81,41,40,50.617283950617285,"50,6%"
1h,PFR,1.0,atr_pct,top20,81,41,40,50.617283950617285,"50,6%"
1h,PFR,1.0,ret_5_pct,top20,81,41,40,50.617283950617285,"50,6%"
1h,PFR,1.0,pullback_from_new_high_pct,low20,81,41,40,50.617283950617285,"50,6%"
1h,PFR,1.0,context_pullback_pct,low20,81,41,40,50.617283950617285,"50,6%"
1h,DL,1.0,ma_gap_pct,top50,93,47,46,50.53763440860215,"50,5%"
1h,DL,1.0,slope_strength,top50,93,47,46,50.53763440860215,"50,5%"
1h,DL,1.0,upper_wick,low50,93,47,46,50.53763440860215,"50,5%"
1h,PFR,1.5,dist_to_sma80_pct,quartile_2,97,49,48,50.51546391752577,"50,5%"
1h,PFR,1.5,slope_strength,quartile_3,97,49,48,50.51546391752577,"50,5%"
1h,PFR,1.5,rsi,quartile_3,97,49,48,50.51546391752577,"50,5%"
1h,PFR,1.5,pos_in_range_n,quartile_3,97,49,48,50.51546391752577,"50,5%"
1h,PFR,1.0,ret_3_pct,quartile_3,101,51,50,50.495049504950494,"50,5%"
1h,PFR,1.0,dist_to_high_n_pct,quartile_3,101,51,50,50.495049504950494,"50,5%"
1h,DL,1.0,sma80,low60,111,56,55,50.45045045045045,"50,5%"
1h,DL,1.0,atr,low60,111,56,55,50.45045045045045,"50,5%"
1h,DL,1.0,upper_wick,low60,111,56,55,50.45045045045045,"50,5%"
1h,PFR,1.0,atr,top50,203,102,101,50.24630541871922,"50,2%"
1h,PFR,1.0,ma_gap_pct,top60,243,122,121,50.20576131687243,"50,2%"
1h,PFR,1.0,bars_since_new_high,low40,200,100,100,50.0,"50,0%"
1h,PFR,1.0,context_bars_since_extreme,low40,200,100,100,50.0,"50,0%"
1h,PFR,1.0,upper_wick_pct,low40,162,81,81,50.0,"50,0%"
1h,PFR,1.0,rsi,low40,162,81,81,50.0,"50,0%"
1h,PFR,1.0,dist_to_high_n_pct,low40,162,81,81,50.0,"50,0%"
1h,PFR,1.0,slope_strength,low30,122,61,61,50.0,"50,0%"
1h,PFR,1.0,atr,top30,122,61,61,50.0,"50,0%"
1h,PFR,1.0,ret_3_pct,low30,122,61,61,50.0,"50,0%"
1h,PFR,1.0,ret_3_pct,top30,122,61,61,50.0,"50,0%"
1h,PFR,1.0,bars_since_new_high,top30,122,61,61,50.0,"50,0%"
1h,PFR,1.0,context_bars_since_extreme,top30,122,61,61,50.0,"50,0%"
1h,PFR,1.0,ret_3_pct,quartile_0,102,51,51,50.0,"50,0%"
1h,PFR,1.0,ret_3_pct,low25,102,51,51,50.0,"50,0%"
1h,PFR,1.0,ret_3_pct,top25,102,51,51,50.0,"50,0%"
1h,PFR,1.0,dist_to_high_n_pct,top25,102,51,51,50.0,"50,0%"
1h,PFR,1.5,bars_since_new_high,top25,100,50,50,50.0,"50,0%"
1h,PFR,1.5,context_bars_since_extreme,top25,100,50,50,50.0,"50,0%"
1h,PFR,1.5,slope_strength,top25,98,49,49,50.0,"50,0%"
1h,PFR,1.5,body_pct,top25,98,49,49,50.0,"50,0%"
1h,PFR,1.5,ret_1_pct,top25,98,49,49,50.0,"50,0%"
1h,DL,1.5,vol_z,top50,90,45,45,50.0,"50,0%"
1h,PFR,1.5,body_pct,top20,78,39,39,50.0,"50,0%"
1h,PFR,1.5,ret_1_pct,top20,78,39,39,50.0,"50,0%"
1h,PFR,1.5,vol_z,top20,78,39,39,50.0,"50,0%"
1h,DL,1.0,sma8,low40,74,37,37,50.0,"50,0%"
1h,DL,1.0,sma80,low40,74,37,37,50.0,"50,0%"
1h,DL,1.0,atr_pct,low40,74,37,37,50.0,"50,0%"
1h,DL,1.0,upper_wick,low40,74,37,37,50.0,"50,0%"
1h,DL,1.0,rolling_high_20,low40,74,37,37,50.0,"50,0%"
1h,DL,1.0,rolling_low_20,low40,74,37,37,50.0,"50,0%"
1h,DL,1.0,pullback_from_new_high_pct,top40,74,37,37,50.0,"50,0%"
1h,DL,1.0,context_pullback_pct,top40,74,37,37,50.0,"50,0%"
1h,DL,1.0,slope_strength,low30,56,28,28,50.0,"50,0%"
1h,DL,1.0,dist_to_high_n_pct,top30,56,28,28,50.0,"50,0%"
1h,DL,1.5,rsi,top30,54,27,27,50.0,"50,0%"
1h,DL,1.0,sma8,quartile_1,46,23,23,50.0,"50,0%"
1h,DL,1.0,dist_to_sma80_pct,quartile_2,46,23,23,50.0,"50,0%"
1h,DL,1.0,upper_wick_pct,quartile_3,46,23,23,50.0,"50,0%"
1h,DL,1.0,ret_3_pct,quartile_1,46,23,23,50.0,"50,0%"
1h,DL,1.0,rsi,quartile_2,46,23,23,50.0,"50,0%"
1h,DL,1.0,dist_to_high_n_pct,quartile_1,46,23,23,50.0,"50,0%"
1h,DL,1.0,dist_to_low_n_pct,quartile_2,46,23,23,50.0,"50,0%"
1h,DL,1.5,lower_wick,top20,36,18,18,50.0,"50,0%"
1h,DL,1.5,rsi,top20,36,18,18,50.0,"50,0%"
1h,PFR,1.0,slope_strength,top60,243,121,122,49.794238683127574,"49,8%"
1h,PFR,1.0,clv,top60,243,121,122,49.794238683127574,"49,8%"
1h,PFR,1.0,upper_wick_pct,top50,203,101,102,49.75369458128079,"49,8%"
1h,PFR,1.0,lower_wick_pct,low50,203,101,102,49.75369458128079,"49,8%"
1h,PFR,1.5,rsi,top30,117,58,59,49.572649572649574,"49,6%"
1h,PFR,1.5,pos_in_range_n,top30,117,58,59,49.572649572649574,"49,6%"
1h,DL,1.0,sma8,low60,111,55,56,49.549549549549546,"49,5%"
1h,DL,1.0,dist_to_sma80_pct,top60,111,55,56,49.549549549549546,"49,5%"
1h,DL,1.0,range,low60,111,55,56,49.549549549549546,"49,5%"
1h,DL,1.0,body,low60,111,55,56,49.549549549549546,"49,5%"
1h,DL,1.0,rolling_high_20,low60,111,55,56,49.549549549549546,"49,5%"
1h,DL,1.0,rolling_low_20,low60,111,55,56,49.549549549549546,"49,5%"
1h,DL,1.0,pos_in_range_n,top60,111,55,56,49.549549549549546,"49,5%"
1h,PFR,1.0,atr,quartile_2,101,50,51,49.504950495049506,"49,5%"
1h,PFR,1.0,range,quartile_1,101,50,51,49.504950495049506,"49,5%"
1h,PFR,1.0,dist_to_high_n_pct,quartile_1,101,50,51,49.504950495049506,"49,5%"
1h,PFR,1.0,vol_z,quartile_2,101,50,51,49.504950495049506,"49,5%"
1h,PFR,1.0,pullback_from_new_high_pct,quartile_3,101,50,51,49.504950495049506,"49,5%"
1h,PFR,1.0,context_pullback_pct,quartile_3,101,50,51,49.504950495049506,"49,5%"
1h,PFR,1.5,ma_gap_pct,quartile_2,97,48,49,49.48453608247423,"49,5%"
1h,PFR,1.5,body_pct,quartile_3,97,48,49,49.48453608247423,"49,5%"
1h,PFR,1.5,ret_1_pct,quartile_3,97,48,49,49.48453608247423,"49,5%"
1h,DL,1.0,atr_pct,top50,93,46,47,49.46236559139785,"49,5%"
1h,DL,1.0,body,low50,93,46,47,49.46236559139785,"49,5%"
1h,DL,1.0,upper_wick_pct,top50,93,46,47,49.46236559139785,"49,5%"
1h,DL,1.0,dist_to_high_n_pct,low50,93,46,47,49.46236559139785,"49,5%"
1h,DL,1.0,pullback_from_new_high_pct,top50,93,46,47,49.46236559139785,"49,5%"
1h,DL,1.0,context_pullback_pct,top50,93,46,47,49.46236559139785,"49,5%"
1h,PFR,1.0,upper_wick,top60,243,120,123,49.382716049382715,"49,4%"
1h,PFR,1.0,ret_3_pct,low40,162,80,82,49.382716049382715,"49,4%"
1h,PFR,1.0,ret_5_pct,top40,162,80,82,49.382716049382715,"49,4%"
1h,PFR,1.0,dist_to_high_n_pct,top40,162,80,82,49.382716049382715,"49,4%"
1h,PFR,1.0,slope_strength,low20,81,40,41,49.382716049382715,"49,4%"
1h,PFR,1.0,lower_wick,top20,81,40,41,49.382716049382715,"49,4%"
1h,PFR,1.0,upper_wick_pct,low20,81,40,41,49.382716049382715,"49,4%"
1h,PFR,1.0,rsi,top20,81,40,41,49.382716049382715,"49,4%"
1h,PFR,1.0,ret_5_pct,low50,203,100,103,49.26108374384236,"49,3%"
1h,PFR,1.0,pos_in_range_n,top50,203,100,103,49.26108374384236,"49,3%"
1h,PFR,1.0,sma8,top30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,sma80,top30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,rolling_high_20,top30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,rolling_low_20,top30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,pullback_from_new_high_pct,low30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,pullback_from_new_high_pct,top30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,context_pullback_pct,low30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,context_pullback_pct,top30,122,60,62,49.18032786885246,"49,2%"
1h,PFR,1.0,lower_wick,top15,61,30,31,49.18032786885246,"49,2%"
1h,PFR,1.0,dist_to_high_n_pct,top15,61,30,31,49.18032786885246,"49,2%"
1h,PFR,1.5,slope_strength,low15,59,29,30,49.152542372881356,"49,2%"
1h,PFR,1.5,upper_wick_pct,top15,59,29,30,49.152542372881356,"49,2%"
1h,PFR,1.0,upper_wick_pct,quartile_0,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,upper_wick_pct,low25,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,dist_to_low_n_pct,top25,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,pullback_from_new_high_pct,quartile_0,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,pullback_from_new_high_pct,low25,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,pullback_from_new_high_pct,top25,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,context_pullback_pct,quartile_0,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,context_pullback_pct,low25,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,context_pullback_pct,top25,102,50,52,49.01960784313725,"49,0%"
1h,PFR,1.0,atr_pct,top60,243,119,124,48.971193415637856,"49,0%"
1h,PFR,1.0,lower_wick_pct,low60,243,119,124,48.971193415637856,"49,0%"
1h,PFR,1.5,bars_since_new_high,quartile_3,96,47,49,48.95833333333333,"49,0%"
1h,PFR,1.5,context_bars_since_extreme,quartile_3,96,47,49,48.95833333333333,"49,0%"
1h,DL,1.0,upper_wick,quartile_0,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.0,upper_wick,low25,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.0,upper_wick_pct,quartile_0,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.0,upper_wick_pct,low25,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.0,upper_wick_pct,top25,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.0,dist_to_high_n_pct,quartile_0,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.0,dist_to_high_n_pct,low25,47,23,24,48.93617021276596,"48,9%"
1h,DL,1.5,rsi,quartile_3,45,22,23,48.888888888888886,"48,9%"
1h,DL,1.5,rsi,top25,45,22,23,48.888888888888886,"48,9%"
1h,DL,1.5,vol_z,quartile_3,45,22,23,48.888888888888886,"48,9%"
1h,DL,1.5,vol_z,top25,45,22,23,48.888888888888886,"48,9%"
1h,PFR,1.0,slope_strength,low10,41,20,21,48.78048780487805,"48,8%"
1h,PFR,1.0,atr,top10,41,20,21,48.78048780487805,"48,8%"
1h,PFR,1.0,dist_to_low_n_pct,low10,41,20,21,48.78048780487805,"48,8%"
1h,PFR,1.0,rsi,top50,203,99,104,48.76847290640394,"48,8%"
1h,PFR,1.0,dist_to_low_n_pct,low50,203,99,104,48.76847290640394,"48,8%"
1h,PFR,1.0,dist_to_sma80_pct,top40,162,79,83,48.76543209876543,"48,8%"
1h,PFR,1.0,atr_pct,top40,162,79,83,48.76543209876543,"48,8%"
1h,PFR,1.0,upper_wick_pct,top40,162,79,83,48.76543209876543,"48,8%"
1h,PFR,1.5,body_pct,top30,117,57,60,48.717948717948715,"48,7%"
1h,PFR,1.5,ret_1_pct,top30,117,57,60,48.717948717948715,"48,7%"
1h,PFR,1.5,range,top20,78,38,40,48.717948717948715,"48,7%"
1h,PFR,1.5,pos_in_range_n,top20,78,38,40,48.717948717948715,"48,7%"
1h,PFR,1.5,slope_strength,low10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,upper_wick_pct,top10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,ret_3_pct,top10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,rsi,top10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,pos_in_range_n,low10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,dist_to_low_n_pct,low10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,pullback_from_new_high_pct,low10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,pullback_from_new_high_pct,top10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,context_pullback_pct,low10,39,19,20,48.717948717948715,"48,7%"
1h,PFR,1.5,context_pullback_pct,top10,39,19,20,48.717948717948715,"48,7%"
1h,DL,1.0,ma_gap_pct,top60,111,54,57,48.64864864864865,"48,6%"
1h,DL,1.0,upper_wick_pct,low60,111,54,57,48.64864864864865,"48,6%"
1h,DL,1.0,dist_to_low_n_pct,top60,111,54,57,48.64864864864865,"48,6%"
1h,DL,1.0,body_pct,low40,74,36,38,48.64864864864865,"48,6%"
1h,DL,1.0,body_pct,top40,74,36,38,48.64864864864865,"48,6%"
1h,DL,1.0,upper_wick_pct,low40,74,36,38,48.64864864864865,"48,6%"
1h,DL,1.0,ret_1_pct,low40,74,36,38,48.64864864864865,"48,6%"
1h,DL,1.0,ret_1_pct,top40,74,36,38,48.64864864864865,"48,6%"
1h,DL,1.0,dist_to_high_n_pct,top40,74,36,38,48.64864864864865,"48,6%"
1h,DL,1.0,sma8,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,sma80,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,body,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,upper_wick,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,upper_wick_pct,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,upper_wick_pct,top20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,ret_5_pct,top20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,rolling_high_20,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,dist_to_high_n_pct,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,pullback_from_new_high_pct,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.0,context_pullback_pct,low20,37,18,19,48.64864864864865,"48,6%"
1h,DL,1.5,dist_to_sma80_pct,top40,72,35,37,48.61111111111111,"48,6%"
1h,DL,1.5,rsi,top40,72,35,37,48.61111111111111,"48,6%"
1h,PFR,1.0,ret_5_pct,top60,243,118,125,48.559670781893004,"48,6%"
1h,PFR,1.0,dist_to_low_n_pct,low60,243,118,125,48.559670781893004,"48,6%"
1h,PFR,1.0,dist_to_low_n_pct,top60,243,118,125,48.559670781893004,"48,6%"
1h,PFR,1.0,pullback_from_new_high_pct,top60,243,118,125,48.559670781893004,"48,6%"
1h,PFR,1.0,context_pullback_pct,top60,243,118,125,48.559670781893004,"48,6%"
1h,PFR,1.0,atr_pct,quartile_3,101,49,52,48.51485148514851,"48,5%"
1h,PFR,1.0,upper_wick,quartile_2,101,49,52,48.51485148514851,"48,5%"
1h,PFR,1.0,dist_to_low_n_pct,quartile_3,101,49,52,48.51485148514851,"48,5%"
1h,DL,3.0,pos_in_range_n,top20,33,16,17,48.484848484848484,"48,5%"
1h,PFR,1.5,sma80,quartile_1,97,47,50,48.45360824742268,"48,5%"
1h,PFR,1.5,body,quartile_3,97,47,50,48.45360824742268,"48,5%"
1h,PFR,1.5,vol_z,quartile_3,97,47,50,48.45360824742268,"48,5%"
1h,PFR,1.5,pullback_from_new_high_pct,quartile_2,97,47,50,48.45360824742268,"48,5%"
1h,PFR,1.5,context_pullback_pct,quartile_2,97,47,50,48.45360824742268,"48,5%"
1h,PFR,1.0,bars_since_new_high,top60,256,124,132,48.4375,"48,4%"
1h,PFR,1.0,context_bars_since_extreme,top60,256,124,132,48.4375,"48,4%"
1h,DL,1.0,bars_since_new_high,low25,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,bars_since_new_high,low30,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,bars_since_new_high,low40,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,bars_since_new_high,low50,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,context_bars_since_extreme,low25,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,context_bars_since_extreme,low30,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,context_bars_since_extreme,low40,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,context_bars_since_extreme,low50,95,46,49,48.421052631578945,"48,4%"
1h,PFR,1.0,bars_since_new_high,quartile_1,95,46,49,48.421052631578945,"48,4%"
1h,PFR,1.0,context_bars_since_extreme,quartile_1,95,46,49,48.421052631578945,"48,4%"
1h,DL,1.0,range,top50,93,45,48,48.38709677419355,"48,4%"
1h,DL,1.0,body_pct,top50,93,45,48,48.38709677419355,"48,4%"
1h,DL,1.0,ret_1_pct,low50,93,45,48,48.38709677419355,"48,4%"
1h,PFR,1.0,dist_to_sma80_pct,top30,122,59,63,48.36065573770492,"48,4%"
1h,PFR,1.0,upper_wick_pct,low30,122,59,63,48.36065573770492,"48,4%"
1h,PFR,1.0,dist_to_high_n_pct,top30,122,59,63,48.36065573770492,"48,4%"
1h,PFR,1.0,dist_to_low_n_pct,top30,122,59,63,48.36065573770492,"48,4%"
1h,PFR,1.0,clv,low50,203,98,105,48.275862068965516,"48,3%"
1h,PFR,1.0,clv,top50,203,98,105,48.275862068965516,"48,3%"
1h,PFR,1.0,ret_3_pct,top50,203,98,105,48.275862068965516,"48,3%"
1h,DL,1.0,sma8,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,sma80,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,ma_gap_pct,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,atr_pct,top30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,range,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,range,top30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,body,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,body_pct,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,body_pct,top30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,upper_wick_pct,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,upper_wick_pct,top30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,ret_1_pct,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,ret_1_pct,top30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,rolling_high_20,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,pos_in_range_n,low30,56,27,29,48.214285714285715,"48,2%"
1h,DL,1.0,dist_to_high_n_pct,low30,56,27,29,48.214285714285715,"48,2%"
1h,PFR,1.0,__ALL__,ALL,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low10,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top10,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low15,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top15,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low20,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top20,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low25,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top25,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low30,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top30,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low40,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top40,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low50,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top50,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,low60,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,after_new_high_flag,top60,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,context_after_extreme_flag,low10,405,195,210,48.148148148148145,"48,1%"
1h,PFR,1.0,context_after_extreme_flag,top10,405,195,210,48.148148148148145,"48,1%"
